<|startoftext|>|7|1wasp lancer|0uncommon|9flying|5creature|4|6faerie soldier|8&^^^/&^^|3{UBUBUB}<|endoftext|>
<|startoftext|>|9flying\{^^BB}, discard a card: put two +&^/+&^ counters on @.|4|1markov dreadknight|7|5creature|3{^^^BBBB}|6vampire knight|8&^^^/&^^^|0rare<|endoftext|>
<|startoftext|>|5instant|3{^GG}|6|7|0common|8|9prevent all combat damage that would be dealt this turn. you gain &^ life for each attacking creature.|1respite|4<|endoftext|>
<|startoftext|>|6|8|0uncommon|9{^^^}, T or {WW}, T: prevent the next &^^ damage that would be dealt to any target this turn.|4|1pearl shard|5artifact|7|3{^^^}<|endoftext|>
<|startoftext|>|1fatal attraction|4|5enchantment|9enchant creature\when @ enters the battlefield, it deals &^^ damage to enchanted creature.\at the beginning of your upkeep, @ deals &^^^^ damage to enchanted creature.|6aura|3{^^RR}|8|7|0common<|endoftext|>
<|startoftext|>|6|4|8|0common|7|5instant|3{^RRGG}|9[& = @ deals &^^^ damage to target creature with flying. = @ deals &^^^ damage to target creature without flying.]|1branching bolt<|endoftext|>
<|startoftext|>|4|0common|5enchantment|6aura|9enchant creature\enchanted creature has "T: this creature deals &^ damage to target player or planeswalker. you draw a card."|1quicksilver dagger|8|3{^UURR}|7<|endoftext|>
<|startoftext|>|1aladdin|0uncommon|5creature|3{^^RRRR}|4|8&^/&^|6human rogue|7|9{^RRRR}, T: gain control of target artifact for as long as you control @.<|endoftext|>
<|startoftext|>|5artifact|1telim'tor's darts|3{^^}|6|0uncommon|8|4|9{^^}, T: @ deals &^ damage to target player or planeswalker.|7<|endoftext|>
<|startoftext|>|6|8|1diviner's lockbox|0uncommon|3{^^^^}|9{^}, T: choose a card name, then reveal the top card of your library. if that card has the chosen name, sacrifice @ and draw three cards. activate this ability only any time you could cast a sorcery.|4|7|5artifact<|endoftext|>
<|startoftext|>|3{RR}|4|7|8|1rush of adrenaline|5instant|0common|6|9target creature gets +&^^/+&^ and gains trample until end of turn.<|endoftext|>
<|startoftext|>|0common|5instant|3{^^^WW}|7|4|8|1recuperate|6|9[&^ = you gain &^^^^^^ life. = prevent the next &^^^^^^ damage that would be dealt to target creature this turn.]<|endoftext|>
<|startoftext|>|8|3{^WW}|7|4|1compulsory rest|0common|5enchantment|9enchant creature\enchanted creature can't attack or block.\enchanted creature has "{^^}, sacrifice this creature: you gain &^^ life."|6aura<|endoftext|>
<|startoftext|>|8|3|5land|4|6|1blighted gorge|7|0uncommon|9T: add {CC}.\{^^^^RR}, T, sacrifice @: it deals &^^ damage to any target.<|endoftext|>
<|startoftext|>|9trample\other creatures you control have trample.|7|0rare|4|5creature|1aggressive mammoth|8&^^^^^^^^/&^^^^^^^^|6elephant|3{^^^GGGGGG}<|endoftext|>
<|startoftext|>|3{^^GG}|0uncommon|9at the beginning of your upkeep, if a player controls more creatures than each other player, the player who controls the most creatures gains control of @.|1wild mammoth|5creature|8&^^^/&^^^^|6elephant|4|7<|endoftext|>
<|startoftext|>|5creature|8&^^/&^|0common|4|6zombie|3{^BB}|9when @ dies, exile it.|7|1cyclopean mummy<|endoftext|>
<|startoftext|>|7|8&/&^^|4|3{^^BB}|5creature|9defender\pay &^ life: @ gets +&^/+&^ until end of turn.|1wall of blood|0uncommon|6wall<|endoftext|>
<|startoftext|>|3{^^RR}|1aggravated assault|0rare|7|4|6|8|9{^^^RRRR}: untap all creatures you control. after this main phase, there is an additional combat phase followed by an additional main phase. activate this ability only any time you could cast a sorcery.|5enchantment<|endoftext|>
<|startoftext|>|7|0common|5instant|8|1burst of energy|9untap target permanent.|3{WW}|6|4<|endoftext|>
<|startoftext|>|9{UUUU}, return two islands you control to their owner's hand: return target creature to its owner's hand.|6|4|1flooded shoreline|5enchantment|7|3{UUUU}|0rare|8<|endoftext|>
<|startoftext|>|4|9{^^^}, T: target creature gains trample until end of turn.|0uncommon|1war chariot|7|5artifact|8|6|3{^^^}<|endoftext|>
<|startoftext|>|9you may cast @ as though it had flash if you pay {^^} more to cast it.\create a &^/&^ green saproling creature token for each creature you control.|0rare|1saproling symbiosis|8|6|5sorcery|3{^^^GG}|4|7<|endoftext|>
<|startoftext|>|0common|9buyback {^^^}\destroy target artifact.|4|6|8|5instant|7|1shattering pulse|3{^RR}<|endoftext|>
<|startoftext|>|6|1sneak attack|7|8|4|0mythic|3{^^^RR}|5enchantment|9{RR}: you may put a creature card from your hand onto the battlefield. that creature gains haste. sacrifice the creature at the beginning of the next end step.<|endoftext|>
<|startoftext|>|6|7|1guided passage|5sorcery|3{GGUURR}|9reveal the cards in your library. an opponent chooses from among them a creature card, a land card, and a noncreature, nonland card. you put the chosen cards into your hand. then shuffle your library.|4|0rare|8<|endoftext|>
<|startoftext|>|6vampire|9flying\at the beginning of your end step, if an opponent lost life this turn, put a +&^/+&^ counter on @.|4|0common|7|8&^/&^|1savage gorger|5creature|3{^BBBB}<|endoftext|>
<|startoftext|>|9when @ dies, return another target artifact card from your graveyard to your hand.|1myr retriever|4|3{^^}|0uncommon|6myr|8&^/&^|7|5artifact creature<|endoftext|>
<|startoftext|>|0rare|6aetherborn vampire|9haste\whenever a creature an opponent controls dies, put a +&^/+&^ counter on @.\sacrifice another creature: @ gains indestructible until end of turn.|7|1yahenni, undying partisan|4legendary|3{^^BB}|5creature|8&^^/&^^<|endoftext|>
<|startoftext|>|3{^^}|1silverskin armor|8|7|6equipment|0uncommon|5artifact|9equip {^^}\equipped creature gets +&^/+&^ and is an artifact in addition to its other types.|4<|endoftext|>
<|startoftext|>|9whenever a forest enters the battlefield under your control, @ gets +&^^/+&^^ until end of turn.\whenever you cast a treefolk spell, @ gets +&^^/+&^^ until end of turn.|4|1battlewand oak|7|6treefolk warrior|8&^/&^^^|5creature|3{^^GG}|0common<|endoftext|>
<|startoftext|>|5instant|4|7|1sudden shock|6|9split second\@ deals &^^ damage to any target.|0uncommon|8|3{^RR}<|endoftext|>
<|startoftext|>|5creature|7|6illusion|1adarkar windform|4snow|9flying\{^SS}: target creature loses flying until end of turn.|0uncommon|3{^^^^UU}|8&^^^/&^^^<|endoftext|>
<|startoftext|>|8&^^^/&^^^|1skyshroud vampire|3{^^^BBBB}|7|4|6vampire|0uncommon|9flying\discard a creature card: @ gets +&^^/+&^^ until end of turn.|5creature<|endoftext|>
<|startoftext|>|5sorcery|4|7|8|1hull breach|3{RRGG}|0common|6|9[&^ = destroy target artifact. = destroy target enchantment. = destroy target artifact and target enchantment.]<|endoftext|>
<|startoftext|>|4|0uncommon|1inferno hellion|5creature|8&^^^^^^^/&^^^|6hellion|7|9trample\at the beginning of each end step, if @ attacked or blocked this turn, its owner shuffles it into their library.|3{^^^RR}<|endoftext|>
<|startoftext|>|9entwine {^^RR}\[&^ = until end of turn, you gain control of target creature and it gains haste. = sacrifice a creature. @ deals damage equal to that creature's power to any target.]|4|3{^^^RR}|7|8|6|0uncommon|5instant|1grab the reins<|endoftext|>
<|startoftext|>|8|5enchantment|4|7|1circle of protection: red|3{^WW}|6|9{^}: the next time a red source of your choice would deal damage to you this turn, prevent that damage.|0rare<|endoftext|>
<|startoftext|>|9uncast target instant or sorcery spell that targets you.\spell mastery ~ if there are two or more instant and/or sorcery cards in your graveyard, you may copy the spell uncasted this way. you may choose new targets for the copy.|7|0uncommon|1psychic rebuttal|4|8|3{^UU}|5instant|6<|endoftext|>
<|startoftext|>|4|7|6|3{^^^UU}|5instant|9ripple &^^^^\return target permanent to its owner's hand.|8|1surging aether|0common<|endoftext|>
<|startoftext|>|4|1slippery bogle|7|0common|8&^/&^|3{GU}|6beast|5creature|9hexproof<|endoftext|>
<|startoftext|>|9you may exile a blue card from your hand rather than pay this spell's mana cost.\change the target of target spell with a single target.|3{^^^UUUU}|4|0rare|6|5instant|1misdirection|7|8<|endoftext|>
<|startoftext|>|1bloodied ghost|3{^WBWB}|5creature|6spirit|9flying\@ enters the battlefield with a -&^/-&^ counter on it.|4|8&^^^/&^^^|0uncommon|7<|endoftext|>
<|startoftext|>|7|1grusilda, monster masher|5creature|3{^^^BBRR}|4legendary|9combined, enchanted, and equipped creatures you control have menace.\{^^^BBRR}, T: put two target creature cards from graveyards onto the battlefield combined into one creature under your control.|0rare|6zombie villain|8&^^^^/&^^^^<|endoftext|>
<|startoftext|>|8&^^^^^/&^^^^|7|6demon|3{^^BBBB}|5creature|0rare|4|9flying\draft @ face up.\as long as @ is face up during the draft, you can't look at booster packs and must draft cards at random. after you draft three cards this way, turn @ face down.|1archdemon of paliano<|endoftext|>
<|startoftext|>|1somberwald vigilante|5creature|7|6human warrior|8&^/&^|0common|4|9whenever @ becomes blocked by a creature, @ deals &^ damage to that creature.|3{RR}<|endoftext|>
<|startoftext|>|4|9equip {^}\equipped creature gets +&^/+&^.|6equipment|7|0common|3{^}|8|1short sword|5artifact<|endoftext|>
<|startoftext|>|9all slivers have "T: choose a card name. target opponent reveals a card at random from their hand. if that card has the chosen name, that player discards it. activate this ability only during your turn."|1dementia sliver|4|3{^^^UUBB}|0uncommon|6sliver|8&^^^/&^^^|5creature|7<|endoftext|>
<|startoftext|>|6gideon|1gideon, the oathsworn|8|5planeswalker|0mythic|7&^^^^|3{^^^^WWWW}|9whenever you attack with two or more non~@ creatures, put a +&^/+&^ counter on each of those creatures.\[+&^^]: until end of turn, @ becomes a &^^^^^/&^^^^^ white soldier creature that's still a planeswalker. prevent all damage that would be dealt to @ this turn.\[-&^^^^^^^^^]: exile @ and each creature your opponents control.|4legendary<|endoftext|>
<|startoftext|>|8&^/&^^^^|7|4legendary|6dryad|3{^^^GGWW}|0mythic|9other creatures you control get +&^/+&^.\when @ enters the battlefield, create two &^/&^ white soldier creature tokens with lifelink.\at the beginning of your end step, each player gains control of all creatures they own.|5creature|1trostani discordant<|endoftext|>
<|startoftext|>|7|0uncommon|5creature|8&^^/&^^|1paragon of eternal wilds|3{^^^GG}|9other green creatures you control get +&^/+&^.\{GG}, T: another target green creature you control gains trample until end of turn.|6human druid|4<|endoftext|>
<|startoftext|>|7|9flying\@ can't block.|0uncommon|4|8&^/&^|1goblin glider|3{^RR}|5creature|6goblin<|endoftext|>
<|startoftext|>|9target creature gets -&^/-&^ until end of turn. if it's a cyclops, destroy it.|8|7|5instant|1eye gouge|3{BB}|6|4|0common<|endoftext|>
<|startoftext|>|4|3{^^BBBB}|1rite of belzenlok|9i, ii ~ create two &/&^ black cleric creature tokens.\iii ~ create a &^^^^^^/&^^^^^^ black demon creature token with flying, trample, and "at the beginning of your upkeep, sacrifice another creature. if you can't, this creature deals &^^^^^^ damage to you."|6saga|7|5enchantment|8|0rare<|endoftext|>
<|startoftext|>|6crocodile|3{UU}|8&^/&^|7|1grayscaled gharial|4|5creature|0common|9islandwalk<|endoftext|>
<|startoftext|>|7|0uncommon|6|5sorcery|9storm\target player reveals a card at random from their hand. @ deals damage to that player equal to that card's converted mana cost.|8|3{^^^^RR}|4|1ignite memories<|endoftext|>
<|startoftext|>|6dwarf pilot|9first strike\whenever @ crews a vehicle, that vehicle gains first strike until end of turn.|7|4|5creature|3{^WW}|8&^^/&^|1gearshift ace|0uncommon<|endoftext|>
<|startoftext|>|1numbing jellyfish|0common|7|4host|9when this creature enters the battlefield, roll a siX~sided die. target player puts the top X cards of their library into their graveyard, where X is the result.|6jellyfish|5creature|8&^^/&^^^|3{^^^UU}<|endoftext|>
<|startoftext|>|0uncommon|4|3{^^RR}|5sorcery|1peak eruption|8|9destroy target mountain. @ deals &^^^ damage to that land's controller.|7|6<|endoftext|>
<|startoftext|>|3{^^^GGGG}|8&^^^^^^^^^^/&^^^^^^^^|4legendary|1grothama, all~devouring|9other creatures have "whenever this creature attacks, you may have it fight @."\when @ leaves the battlefield, each player draws cards equal to the amount of damage dealt to @ this turn by sources they controlled.|6wurm|7|5creature|0mythic<|endoftext|>
<|startoftext|>|4|5creature|6elemental skeleton|0rare|9trample\haste\whenever @ deals combat damage to a player, that player discards two cards.\at the beginning of the end step, sacrifice @.|8&^^^^^^/&^|3{BBRRRR}|1lightning skelemental|7<|endoftext|>
<|startoftext|>|8&^/&^|1whispering specter|4|6specter|9flying\infect\whenever @ deals combat damage to a player, you may sacrifice it. if you do, that player discards a card for each % counter they have.\countertype % poison|0uncommon|7|5creature|3{^BBBB}<|endoftext|>
<|startoftext|>|3|1merciless predator|7|0uncommon|5creature|8&^^^/&^^|9at the beginning of each upkeep, if a player cast two or more spells last turn, transform @.|6werewolf|4<|endoftext|>
<|startoftext|>|7|1spike weaver|3{^^GGGG}|8&/&|9@ enters the battlefield with three +&^/+&^ counters on it.\{^^}, remove a +&^/+&^ counter from @: put a +&^/+&^ counter on target creature.\{^}, remove a +&^/+&^ counter from @: prevent all combat damage that would be dealt this turn.|0rare|6spike|5creature|4<|endoftext|>
<|startoftext|>|5creature|7|8&^/&^|1thornscape apprentice|3{GG}|0common|9{RR}, T: target creature gains first strike until end of turn.\{WW}, T: tap target creature.|6human wizard|4<|endoftext|>
<|startoftext|>|7|8&^/&^^^|0uncommon|1zhalfirin decoy|9T: tap target creature. activate this ability only if you had a creature enter the battlefield under your control this turn.|3{^WW}|5creature|4|6human soldier<|endoftext|>
<|startoftext|>|9flying\fabricate &^|0common|7|6human artificer|1propeller pioneer|3{^^^WW}|5creature|8&^^/&^|4<|endoftext|>
<|startoftext|>|1mnemonic sliver|8&^^/&^^|0common|9all slivers have "{^^}, sacrifice this permanent: draw a card."|7|4|3{^^UU}|6sliver|5creature<|endoftext|>
<|startoftext|>|1stave off|0common|9target creature gains protection from the color of your choice until end of turn.|8|6|4|5instant|3{WW}|7<|endoftext|>
<|startoftext|>|6gargoyle|5creature|0uncommon|4|7|1harbor guardian|8&^^^/&^^^^|9reach\whenever @ attacks, defending player may draw a card.|3{^^WWUU}<|endoftext|>
<|startoftext|>|0common|1clairvoyance|6|5instant|7|8|4|9look at target player's hand.\draw a card at the beginning of the next turn's upkeep.|3{UU}<|endoftext|>
<|startoftext|>|7|8|3{BB}|6|4|9[&^ = target player discards a card. = target creature gets +&^^/-&^ until end of turn. = target creature gains swampwalk until end of turn.]|5instant|0rare|1funeral charm<|endoftext|>
<|startoftext|>|8|3{^^^^^UURR}|9search your library for an instant card with converted mana cost &^^^, reveal it, and put it into your hand. then repeat this process for instant cards with converted mana costs &^^ and &^. then shuffle your library.|0rare|1firemind's foresight|7|6|5instant|4<|endoftext|>
<|startoftext|>|6golem|9@ doesn't untap during your untap step.\at the beginning of your upkeep, you may untap target tapped creature an opponent controls. if you do, untap @.|7|1soldevi golem|0uncommon|3{^^^^}|8&^^^^^/&^^^|5artifact creature|4<|endoftext|>
<|startoftext|>|9whenever a legendary permanent other than @ is put into a graveyard from the battlefield, return that card to its owner's hand.|5creature|1yomiji, who bars the way|6spirit|8&^^^^/&^^^^|0rare|3{^^^^^WWWW}|4legendary|7<|endoftext|>
<|startoftext|>|3{^RR}|9tap an untapped gate you control: @ deals &^ damage to each opponent.|5enchantment|1crackling perimeter|4|6|0uncommon|7|8<|endoftext|>
<|startoftext|>|5instant|8|0uncommon|1hornswoggle|3{^^UU}|4|7|9uncast target creature spell. you create a treasure token.|6<|endoftext|>
<|startoftext|>|3{^^^UBUB}|7|0rare|4|9whenever a blue creature enters the battlefield under your control, you may have target player draw a card.\whenever a black creature enters the battlefield under your control, you may have target player discard a card.|8|5enchantment|1dire undercurrents|6<|endoftext|>
<|startoftext|>|0uncommon|8&^^^/&^^^|9whenever @ attacks, if you control a chandra planeswalker, this creature deals &^^ damage to any target.|7|5creature|6hound|4|3{^^^RR}|1karplusan hound<|endoftext|>
<|startoftext|>|6|4|3{^^BBBB}|7|0rare|1last laugh|8|5enchantment|9whenever a permanent other than @ is put into a graveyard from the battlefield, @ deals &^ damage to each creature and each player.\when no creatures are on the battlefield, sacrifice @.<|endoftext|>
<|startoftext|>|6|8|9awaken &^^^~{^^^^^BB}\target opponent discards two cards.|1mire's malice|7|5sorcery|3{^^^BB}|4|0common<|endoftext|>
<|startoftext|>|0common|4|3{^^RR}|1ghostfire|7|8|5instant|6|9@ is colorless.\@ deals &^^^ damage to any target.<|endoftext|>
<|startoftext|>|6aura|1call to serve|9enchant nonblack creature\enchanted creature gets +&^/+&^^, has flying, and is an angel in addition to its other types.|0common|4|8|5enchantment|7|3{^WW}<|endoftext|>
<|startoftext|>|6|1vanish into memory|7|0uncommon|5instant|4|8|9exile target creature. you draw cards equal to that creature's power. at the beginning of your next upkeep, return that card to the battlefield under its owner's control. if you do, discard cards equal to that creature's toughness.|3{^^WWUU}<|endoftext|>
<|startoftext|>|9flying\{^^^WW}: prevent all combat damage that would be dealt to and dealt by @ this turn.|6spirit|5creature|8&^^/&^|4|7|1moonlight geist|0common|3{^^WW}<|endoftext|>
<|startoftext|>|9T: put a +&^/+&^ counter on target creature for each elf you control.|4|6elf shaman|0rare|3{^^^GG}|8&^^/&^^|5creature|7|1immaculate magistrate<|endoftext|>
<|startoftext|>|9T: draw a card. activate this ability only during your turn, before attackers are declared.|3{^^^UUUU}|5creature|4legendary|6human advisor|7|0rare|8&^/&^^|1lu su, wu advisor<|endoftext|>
<|startoftext|>|4|9when @ enters the battlefield, create a &^/&^ white vampire creature token with lifelink.|3{^^^WW}|1paladin of the bloodstained|8&^^^/&^^|0common|5creature|7|6vampire knight<|endoftext|>
<|startoftext|>|4|0common|8&^^^/&^^^|7|9when @ enters the battlefield, target creature gets +&^^/+&^^ until end of turn.|5creature|6merfolk shaman|1jadecraft artisan|3{^^^GG}<|endoftext|>
<|startoftext|>|1dust elemental|6elemental|4|5creature|9flash\flying\fear\when @ enters the battlefield, return three creatures you control to their owner's hand.|0rare|7|3{^^WWWW}|8&^^^^^^/&^^^^^^<|endoftext|>
<|startoftext|>|0common|3{RR}|4|8&^^/&^^|9@ can't attack unless at least two other creatures attack.\@ can't block unless at least two other creatures block.|6orc|1orcish conscripts|5creature|7<|endoftext|>
<|startoftext|>|5creature|0uncommon|3{^^^GGGG}|4|6kavu|8&^^^^/&^^^^|9this spell can't be uncasted.\{GG}: @ becomes the color of your choice until end of turn.|1kavu chameleon|7<|endoftext|>
<|startoftext|>|0mythic|4legendary|1olivia voldaren|6vampire|8&^^^/&^^^|3{^^BBRR}|5creature|7|9flying\{^RR}: @ deals &^ damage to another target creature. that creature becomes a vampire in addition to its other types. put a +&^/+&^ counter on @.\{^^^BBBB}: gain control of target vampire for as long as you control @.<|endoftext|>
<|startoftext|>|8&^^/&^|9whenever you cast a spell that's both black and green, @ has base power and toughness &^^^^/&^^^^^ until end of turn and gains wither until end of turn.|1woodlurker mimic|0common|5creature|6shapeshifter|7|4|3{^BG}<|endoftext|>
<|startoftext|>|9|4|7|1border guard|6human soldier|0common|5creature|8&^/&^^^^|3{^^WW}<|endoftext|>
<|startoftext|>|8&^^^^/&^^^^^|3{^^^WWWW}|9vigilance\when @ enters the battlefield, each player chooses an artifact, a creature, an enchantment, and a planeswalker from among the nonland permanents they control, then sacrifices the rest.|0mythic|1cataclysmic gearhulk|4|5artifact creature|6construct|7<|endoftext|>
<|startoftext|>|1riot piker|5creature|6goblin berserker|7|4|3{^RR}|0common|9first strike\@ attacks each combat if able.|8&^^/&^<|endoftext|>
